,keyword,pos,weight
17330,常驻,v,6.091408105484123e-05
17331,深意,v,6.091408105484123e-05
17332,抛售,v,6.091106937780766e-05
17335,记入,v,6.088018843756972e-05
17341,根除,v,6.084946170664294e-05
17342,匹敌,v,6.084946170664294e-05
17348,倒入,v,6.0807475790143574e-05
17353,睡懒觉,v,6.078627269011535e-05
17355,填好,v,6.078627269011535e-05
17357,丢人,v,6.077830312490836e-05
17362,逾越,v,6.075730281866959e-05
17366,抽样,v,6.0718114460993056e-05
17368,应战,v,6.071146043743677e-05
17374,参评,v,6.0679438369694073e-05
17379,翻脸,v,6.063685073918091e-05
17380,游荡,v,6.063570406084065e-05
17386,不负,v,6.057113280458179e-05
17389,注解,v,6.054310687206337e-05
17393,有违,v,6.054310687206337e-05
17398,守寡,v,6.05142050651591e-05
17417,挨着,v,6.045187820958618e-05
17421,降职,v,6.0435769096040624e-05
17425,辅以,v,6.04301035006238e-05
17427,闯荡,v,6.040287453764073e-05
17440,总得,v,6.039163570889483e-05
17441,不配,v,6.038715945954519e-05
17443,结了婚,v,6.038715945954519e-05
17444,大涨,v,6.038151823769229e-05
17445,争辩,v,6.03796171504654e-05
17449,闭塞,v,6.0333204825540365e-05
17450,露营,v,6.0332499977646325e-05
17452,选送,v,6.0332499977646325e-05
17457,进言,v,6.0289386620733385e-05
17458,消沉,v,6.0289386620733385e-05
17460,遐想,v,6.028917718541447e-05
17462,吩咐,v,6.0287858826777734e-05
17483,追捕,v,6.020005268770836e-05
17484,培植,v,6.020005268770836e-05
17487,接吻,v,6.019707948747748e-05
17489,牵手,v,6.01775661412765e-05
17491,召唤,v,6.013885876484353e-05
17504,兜售,v,6.006796621678802e-05
17505,算不算,v,6.006796621678802e-05
17506,询价,v,6.006276363779799e-05
17507,摔倒,v,6.00506035682822e-05
17509,补血,v,6.0045490301524714e-05
17511,追封,v,6.004472301469977e-05
17522,打磨,v,5.9960306216149336e-05
17524,繁复,v,5.9960306216149336e-05
17530,持仓,v,5.991636215273444e-05
17535,埋设,v,5.989622408572079e-05
17536,紧逼,v,5.989622408572079e-05
17539,下楼,v,5.98698490445077e-05
17543,涉猎,v,5.985451865858864e-05
17545,崇敬,v,5.98412223439376e-05
17547,试一试,v,5.981068543142256e-05
17553,下垂,v,5.979998334526905e-05
17555,开禁,v,5.979609876379209e-05
17562,滑落,v,5.977938536858464e-05
17565,维新,v,5.9735225592405924e-05
17567,称霸,v,5.973432245922953e-05
17577,来算,v,5.973136332114707e-05
17579,输在,v,5.973136332114707e-05
17595,留空,v,5.973136332114707e-05
17596,晕车,v,5.973136332114707e-05
17598,上加,v,5.973136332114707e-05
17617,要怪,v,5.973136332114707e-05
17620,留营,v,5.973136332114707e-05
17630,轮回,v,5.9696483985791845e-05
17633,享年,v,5.969240170452706e-05
17636,无误,v,5.965887403560858e-05
17637,打好,v,5.965887403560858e-05
17639,报出,v,5.964830802118754e-05
17647,合办,v,5.9584318513772056e-05
17653,试试看,v,5.9547766372738e-05
17660,疏离,v,5.9518221728158087e-05
17666,远眺,v,5.951063500625534e-05
17670,迫降,v,5.949420040054128e-05
17671,刊出,v,5.949420040054128e-05
17676,吹捧,v,5.949420040054128e-05
17677,闻到,v,5.9493996508204704e-05
17680,打瞌睡,v,5.947203488130505e-05
17686,扑灭,v,5.9446125323883825e-05
17687,鞠躬,v,5.943780335033067e-05
17702,嘲弄,v,5.935153544430471e-05
17705,防身,v,5.935153544430471e-05
17709,存折,v,5.933719228972181e-05
17710,齐射,v,5.933719228972181e-05
17718,越做越,v,5.9302719094270135e-05
17720,耗尽,v,5.928386536816972e-05
17724,猝死,v,5.925574399624962e-05
17727,心结,v,5.9223894152657974e-05
17731,下行,v,5.921186993272392e-05
17734,飞涨,v,5.920538012630584e-05
17736,误入,v,5.920538012630584e-05
17738,理发,v,5.920538012630584e-05
17741,重拾,v,5.9177893847896415e-05
17743,招徕,v,5.91614377468196e-05
17752,围堵,v,5.9117517008014515e-05
17754,派送,v,5.910090434997202e-05
17766,杀猪,v,5.907361794484835e-05
17779,团聚,v,5.901765648943544e-05
17788,罗嗦,v,5.8958918637964174e-05
17789,诬蔑,v,5.895032279396543e-05
17797,尝尝,v,5.894692674621156e-05
17802,求医,v,5.893819535699723e-05
17803,宣示,v,5.893819535699723e-05
17807,经得起,v,5.8886986777532765e-05
17813,喊出,v,5.8826836245291664e-05
17816,背靠,v,5.881764387862239e-05
17824,举荐,v,5.877044212293823e-05
17825,败诉,v,5.8764392179604454e-05
17831,俯卧撑,v,5.874241909046849e-05
17833,打靶,v,5.874241909046849e-05
17834,裸眼,v,5.874241909046849e-05
17851,拍马屁,v,5.870627211932559e-05
17852,无价,v,5.870627211932559e-05
17853,打完,v,5.870589599337081e-05
17857,死守,v,5.867828490443861e-05
17859,称道,v,5.867243869861236e-05
17860,注资,v,5.8661895118558085e-05
17872,概要,v,5.8587399146574245e-05
17877,矜持,v,5.8560470698707504e-05
17878,采矿,v,5.85501267202474e-05
17887,收买,v,5.8492754114513356e-05
17899,审阅,v,5.846485811936773e-05
17901,掀开,v,5.84562535279587e-05
17905,转达,v,5.843571675923708e-05
17908,提意见,v,5.843205176340911e-05
17924,接通,v,5.8386972411813255e-05
17926,降生,v,5.837265536735943e-05
17928,抢走,v,5.837265536735943e-05
17931,执照,v,5.835735419477367e-05
17942,愣住,v,5.8312197944574624e-05
17944,破除,v,5.829100808453814e-05
17946,进屋,v,5.8276995956147275e-05
17948,怀揣,v,5.8272938210893944e-05
17951,缴存,v,5.8272938210893944e-05
17952,提上,v,5.825309910122172e-05
17955,理顺,v,5.824879540040114e-05
17956,坐落于,v,5.824562901843928e-05
17961,求知,v,5.8233720226334704e-05
17962,预祝,v,5.8233720226334704e-05
17968,攫取,v,5.820337985141436e-05
17972,破损,v,5.819338426478475e-05
17975,牵挂,v,5.813423013934875e-05
17987,挥霍,v,5.8075626292836117e-05
17990,打点,v,5.806728580073822e-05
17992,探求,v,5.805244294939837e-05
17993,失手,v,5.805244294939837e-05
17994,缔结,v,5.802981795892529e-05
17995,重负,v,5.8018338332198994e-05
17997,赘述,v,5.8018338332198994e-05
18005,稍作,v,5.8017562581640314e-05
18007,不完,v,5.801201920927531e-05
18010,挨骂,v,5.796755802497831e-05
18024,照明,v,5.7926039382934435e-05
18029,通婚,v,5.7903016370128985e-05
18046,改元,v,5.783096886123585e-05
18050,挫伤,v,5.781886670842972e-05
18062,填表,v,5.7702260716260244e-05
18063,繁衍,v,5.769956290212112e-05
18067,呈上升,v,5.7677845415879274e-05
18069,争得,v,5.767451823649748e-05
18072,派来,v,5.7667108180328724e-05
18074,下马,v,5.7658545507444605e-05
18076,不忍,v,5.763649742559801e-05
18079,甄别,v,5.761659168401991e-05
18081,拘役,v,5.761659168401991e-05
18090,应答,v,5.7571367794383614e-05
18093,落得,v,5.753883112601886e-05
18098,享乐,v,5.752968684088337e-05
18099,征得,v,5.752968684088337e-05
18106,打猎,v,5.751673431831409e-05
18123,独占,v,5.741186894417252e-05
18130,兼收,v,5.740425481324041e-05
18140,没到,v,5.739567006485172e-05
18143,判卷,v,5.738324105358994e-05
18147,远投,v,5.738324105358994e-05
18155,受虐,v,5.737504383035455e-05
18157,常考,v,5.737504383035455e-05
18158,育新,v,5.737504383035455e-05
18173,静坐,v,5.731870738220713e-05
18178,燃起,v,5.725630874250071e-05
18179,不息,v,5.725630874250071e-05
18184,揣着,v,5.7231837749865255e-05
18188,抱住,v,5.721971379161687e-05
18196,寻租,v,5.720596192359738e-05
18200,收紧,v,5.716085587087964e-05
18203,健在,v,5.713951850121359e-05
18205,至尊,v,5.713946742495499e-05
18210,可高,v,5.7134347524575454e-05
18218,显卡,v,5.7134347524575454e-05
18223,上破,v,5.7134347524575454e-05
18226,打牢,v,5.7134347524575454e-05
18227,只取,v,5.7134347524575454e-05
18230,心来,v,5.7134347524575454e-05
18232,抢分,v,5.7134347524575454e-05
18235,自拟,v,5.7134347524575454e-05
18238,想换,v,5.7134347524575454e-05
18240,待涨,v,5.7134347524575454e-05
18247,分换,v,5.7134347524575454e-05
18252,演中,v,5.7134347524575454e-05
18257,解立,v,5.7134347524575454e-05
18258,打满,v,5.7134347524575454e-05
18259,破网,v,5.7134347524575454e-05
18263,成考,v,5.7134347524575454e-05
18267,测试版,v,5.7134347524575454e-05
18268,表上,v,5.7134347524575454e-05
18279,醒悟,v,5.712163729832547e-05
18282,明示,v,5.711480120828863e-05
18287,求异,v,5.709028408470846e-05
18289,学前,v,5.709028408470846e-05
18291,执掌,v,5.7083413699541043e-05
18298,预热,v,5.704852925586176e-05
18299,拥堵,v,5.704832370243681e-05
18300,感伤,v,5.704832370243681e-05
18301,隔绝,v,5.7045412980204735e-05
18302,翻滚,v,5.7045412980204735e-05
18307,入行,v,5.7038295822818165e-05
18310,失宠,v,5.7021845282952054e-05
18314,瞻仰,v,5.701258826977599e-05
18317,扛着,v,5.700528477548682e-05
18320,附录,v,5.698256488635146e-05
18322,举出,v,5.698256488635146e-05
18325,嬉戏,v,5.6958979510146156e-05
18327,甩开,v,5.6958979510146156e-05
18328,叫嚷,v,5.6958979510146156e-05
18330,发怒,v,5.695625831733349e-05
18331,兼有,v,5.695509330709185e-05
18332,下葬,v,5.691750938666874e-05
18337,卖淫,v,5.6888447941257425e-05
18342,遮掩,v,5.6859335358341925e-05
18344,保命,v,5.685493838655166e-05
18347,失语,v,5.685493838655166e-05
18355,追涨,v,5.6821947491338226e-05
18360,征兵,v,5.681142738550695e-05
18363,找不出,v,5.678388010690659e-05
18364,妥善处理,v,5.678388010690659e-05
18365,办起,v,5.678388010690659e-05
18366,超脱,v,5.678388010690659e-05
18370,仿照,v,5.6763880985662146e-05
18371,竞拍,v,5.6763880985662146e-05
18373,浸润,v,5.6726416249914466e-05
18374,出世,v,5.671669074199194e-05
18376,威望,v,5.671302398257673e-05
18377,细看,v,5.6703418197088554e-05
18378,查实,v,5.669825239036763e-05
18382,避讳,v,5.669825239036763e-05
18391,沦陷,v,5.666985135844924e-05
18396,约见,v,5.6648064532503084e-05
18397,统领,v,5.6646123152642977e-05
18398,借以,v,5.6642192132681304e-05
18411,刻有,v,5.660589107856131e-05
18415,开播,v,5.660056189244561e-05
18418,喧哗,v,5.6577204570043784e-05
18421,划拨,v,5.654114412289e-05
18424,插图,v,5.653543520418416e-05
18425,分心,v,5.653160354917189e-05
18427,出息,v,5.653138714574484e-05
18428,行踪,v,5.653138714574484e-05
18431,摘得,v,5.6504223249619664e-05
18432,屈居,v,5.6504223249619664e-05
18434,盗取,v,5.6504223249619664e-05
18435,持证,v,5.6504223249619664e-05
18438,续签,v,5.6496172922819444e-05
18450,发难,v,5.648061992953272e-05
18451,着落,v,5.648061992953272e-05
18452,送行,v,5.646573288309552e-05
18453,接壤,v,5.645550032157785e-05
18458,伤及,v,5.644862346577465e-05
18465,去处,v,5.6403580988284204e-05
18468,劝告,v,5.639590089012791e-05
18474,挂满,v,5.636772019123141e-05
18483,登载,v,5.635137866893563e-05
18485,回访,v,5.634209417281754e-05
18488,转过,v,5.633627969223624e-05
18501,进发,v,5.629515127643364e-05
18502,咬牙,v,5.629467044023696e-05
18503,斩断,v,5.628791767566802e-05
18512,回炉,v,5.6268090107056484e-05
18519,敬酒,v,5.6244371546007176e-05
18520,拉到,v,5.624253896402797e-05
18522,准许,v,5.622748319668774e-05
18527,看不惯,v,5.619597070607836e-05
18530,逃遁,v,5.619597070607836e-05
18532,停顿,v,5.6190334503156554e-05
18540,释放出来,v,5.613149788826901e-05
18543,擦拭,v,5.612960151385396e-05
18550,装束,v,5.609065726699341e-05
18551,受降,v,5.608838349923783e-05
18552,抢到,v,5.608838349923783e-05
18556,所写,v,5.6073018489634875e-05
18558,倚重,v,5.6073018489634875e-05
18572,上推,v,5.603167135662879e-05
18582,比拟,v,5.601695697537686e-05
18583,疑似,v,5.601695697537686e-05
18587,移居,v,5.596771515378739e-05
18589,把头,v,5.595155096339538e-05
18591,继任,v,5.593342858673756e-05
18609,打碎,v,5.590636063322798e-05
18611,办到,v,5.590442200486784e-05
18613,起跑,v,5.5904371417281315e-05
18618,划归,v,5.5885331053526936e-05
18631,挡不住,v,5.5851807521008426e-05
18632,避难,v,5.584029843935757e-05
18638,列传,v,5.579952245191301e-05
18642,知觉,v,5.577562172644191e-05
18645,通缉,v,5.575777950659433e-05
18652,换到,v,5.5691538440904296e-05
18663,要塞,v,5.5665314840927245e-05
18666,风吹,v,5.5652071013872525e-05
18686,例会,v,5.561471401376543e-05
18694,阻拦,v,5.559116304808037e-05
18697,割裂,v,5.5579195897260874e-05
18705,好用,v,5.548705403961661e-05
18707,离别,v,5.548305030229157e-05
18713,变白,v,5.545946674603776e-05
18715,扑杀,v,5.542972297264272e-05
18724,挣脱,v,5.541178186420048e-05
18726,可供,v,5.538701422084426e-05
18728,所受,v,5.5382359218694706e-05
18746,打车,v,5.5281953268621376e-05
18748,散乱,v,5.5281953268621376e-05
18758,强手,v,5.5240563033699294e-05
18764,流连,v,5.519449123080088e-05
18770,抽检,v,5.5183844186179785e-05
18771,可否,v,5.5183844186179785e-05
18773,发抖,v,5.515164114637179e-05
18783,击破,v,5.5074986879421175e-05
18786,哀伤,v,5.5074986879421175e-05
18792,坐坐,v,5.503958530047004e-05
18793,垮台,v,5.503958530047004e-05
18795,冒出来,v,5.503496506363627e-05
18796,奈何,v,5.502346351952775e-05
18797,撑腰,v,5.502319085366036e-05
18804,摆正,v,5.501241086268873e-05
18808,用钱,v,5.5010883570206926e-05
18811,容许,v,5.5010883570206926e-05
18820,求胜,v,5.4974215583310216e-05
18822,挺拔,v,5.494747328326748e-05
18823,发芽,v,5.494527905104e-05
18829,欢笑,v,5.493562076490391e-05
18832,可加,v,5.4917723446653484e-05
18836,吃水,v,5.489258910415225e-05
18837,跌落,v,5.489258910415225e-05
18841,遮住,v,5.484717748633526e-05
18842,驶入,v,5.4822672949357105e-05
18846,重仓,v,5.479132819140346e-05
18849,找上门来,v,5.476445137535461e-05
18851,丢脸,v,5.476445137535461e-05
18859,归附,v,5.475335983364221e-05
18873,摔打,v,5.4740971471633966e-05
18879,更替,v,5.471571855298548e-05
18882,未获,v,5.471571855298548e-05
18883,坐到,v,5.4713351328044784e-05
18884,闯进,v,5.470047281241752e-05
18891,修好,v,5.464031439369309e-05
18898,推卸,v,5.459831711665031e-05
18900,磨炼,v,5.458363221663466e-05
18901,上工,v,5.458363221663466e-05
18903,出纳,v,5.457001569970571e-05
18905,熔铸,v,5.457001569970571e-05
18912,分隔,v,5.455012065782788e-05
18917,查分,v,5.453733172800385e-05
18918,抱以,v,5.453733172800385e-05
18920,贴牌,v,5.453733172800385e-05
18943,可售,v,5.453733172800385e-05
18950,喜用,v,5.453733172800385e-05
18959,统招,v,5.453733172800385e-05
18962,了高,v,5.453733172800385e-05
18965,所收,v,5.453733172800385e-05
18967,赢下,v,5.453733172800385e-05
18984,拒执,v,5.453733172800385e-05
18990,骗保,v,5.451407900091044e-05
19002,做工,v,5.4504786172441294e-05
19008,牵强,v,5.4469292819714504e-05
19013,紧扣,v,5.4469292819714504e-05
19014,拥戴,v,5.445367136216834e-05
19015,不休,v,5.445121465253729e-05
19018,防火,v,5.4436930206407566e-05
19019,算盘,v,5.440822768035164e-05
19027,所填,v,5.437169912829377e-05
19042,缺损,v,5.4357933707783e-05
19058,加考,v,5.435530468138852e-05
19061,直快,v,5.435530468138852e-05
19071,兴办,v,5.432100929746478e-05
19073,遂行,v,5.429177259527193e-05
19074,献上,v,5.429177259527193e-05
19075,刮起,v,5.429177259527193e-05
19079,开化,v,5.424759180238356e-05
19086,偏执,v,5.424405431963488e-05
19087,减重,v,5.424220514692704e-05
19089,发证,v,5.424220514692704e-05
19092,开打,v,5.424220514692704e-05
19098,款待,v,5.4239254835867794e-05
19100,摇摆,v,5.423564399079264e-05
19101,满满,v,5.423564399079264e-05
19103,赐予,v,5.420317998397661e-05
19109,扣税,v,5.417582898747435e-05
19113,必读,v,5.41400453028401e-05
19116,丧事,v,5.4124972888359174e-05
19117,失职,v,5.4124972888359174e-05
19122,遨游,v,5.408841040590484e-05
19125,再次出现,v,5.407484938875856e-05
19126,督办,v,5.407484938875856e-05
19127,下棋,v,5.407484938875856e-05
19128,灭火,v,5.407041068643363e-05
19129,衰败,v,5.407041068643363e-05
19132,开脱,v,5.4052553522036823e-05
19148,涉密,v,5.400977034977954e-05
19151,掩映,v,5.3978720345406565e-05
19172,冷血,v,5.392816506269129e-05
19173,代销,v,5.3916434335560515e-05
19178,盛传,v,5.39058398815842e-05
19180,剔除,v,5.3904962062394326e-05
19191,扣分,v,5.382165140674968e-05
19196,演化,v,5.381621730099314e-05
19208,划成,v,5.378766946981831e-05
19213,澎湃,v,5.376284091242944e-05
19214,相亲,v,5.376284091242944e-05
19215,涌现出,v,5.3753285108927974e-05
19216,何止,v,5.3753285108927974e-05
19219,思辨,v,5.372996976899688e-05
19228,慨叹,v,5.369267656190565e-05
19236,遣返,v,5.3647554911105615e-05
19239,播报,v,5.3647554911105615e-05
19249,不衰,v,5.3623373145413336e-05
19252,难听,v,5.360092863615026e-05
19254,仅存,v,5.359329334792151e-05
19255,冶炼,v,5.3591071779686655e-05
19265,还债,v,5.355490979103337e-05
19273,简报,v,5.350851509997998e-05
19280,辩称,v,5.349191996730151e-05
19282,砍伐,v,5.348726637675252e-05
19284,堪忧,v,5.348726637675252e-05
19301,决选,v,5.340219917315318e-05
19304,访苏,v,5.340219917315318e-05
19311,受助,v,5.3390841983146333e-05
19317,分封,v,5.338551278687699e-05
19321,写真,v,5.3373087124177575e-05
19329,为先,v,5.335436241940134e-05
19330,报答,v,5.334941397919002e-05
19331,合算,v,5.3348696003722136e-05
19336,下放,v,5.328906507271026e-05
19338,阅兵,v,5.327785278623831e-05
19339,搬出,v,5.326010446310677e-05
19343,投进,v,5.32574178760603e-05
19345,如约,v,5.324108807619625e-05
19349,蒸发,v,5.322975607218433e-05
19351,调来,v,5.321299260810193e-05
19359,晓得,v,5.317681721683342e-05
19361,决算,v,5.317509345463259e-05
19370,下沉,v,5.3124377820545434e-05
19371,蹂躏,v,5.3119889154698915e-05
19372,转述,v,5.3112348598898475e-05
19373,抽筋,v,5.3112348598898475e-05
19375,爱看,v,5.3112348598898475e-05
19379,虚无,v,5.309758376660857e-05
19383,走遍,v,5.307933894685975e-05
19384,迁入,v,5.3068086094257755e-05
19387,摇摇头,v,5.3048520461732534e-05
19390,遵义,v,5.303517255055372e-05
19395,抽签,v,5.302824050234497e-05
19397,驱赶,v,5.302824050234497e-05
19400,留到,v,5.298671158156885e-05
19403,超值,v,5.298671158156885e-05
19407,唾弃,v,5.298652590255929e-05
19410,录入,v,5.298652590255929e-05
19415,输赢,v,5.2973443437977035e-05
19419,反空降,v,5.291019011024986e-05
19421,趴在,v,5.2902782060004724e-05
19423,到校,v,5.289373898990522e-05
19426,遵从,v,5.2893397910644406e-05
19429,端坐,v,5.2865312942826956e-05
19438,吹哨,v,5.2840521859933944e-05
19440,逃走,v,5.2831245310979954e-05
19441,烧毁,v,5.2813209978250246e-05
19445,打量,v,5.280145369926733e-05
19450,绕道,v,5.2761585747521706e-05
19456,飘逸,v,5.2739795842727925e-05
19458,敲开,v,5.2739795842727925e-05
19462,开明,v,5.271829850740485e-05
19464,决意,v,5.267532839279938e-05
19470,结下,v,5.265812632245636e-05
19471,判决书,v,5.265812632245636e-05
19480,当起,v,5.262948496970959e-05
19482,比热,v,5.262948496970959e-05
19494,帮手,v,5.261659904577853e-05
19510,坐上,v,5.25903211887699e-05
19514,评述,v,5.2577666765654254e-05
19519,拨付,v,5.25592568518864e-05
19523,自诩,v,5.251241348423763e-05
19525,变薄,v,5.251241348423763e-05
19532,哭诉,v,5.249838184293299e-05
19534,捧场,v,5.249838184293299e-05
19565,婉拒,v,5.2362168293285365e-05
19569,绝世,v,5.2362168293285365e-05
19571,载明,v,5.2362168293285365e-05
19573,堵车,v,5.234320212154574e-05
19574,存续,v,5.234320212154574e-05
19578,用尽,v,5.2335538198272494e-05
19595,想念,v,5.226210161435205e-05
19607,再版,v,5.218301866077405e-05
19617,辞呈,v,5.213763435426679e-05
19619,对白,v,5.213763435426679e-05
19629,删掉,v,5.211702685433902e-05
19638,催化,v,5.208642029190982e-05
19641,缓存,v,5.207844401213833e-05
19648,取样,v,5.207768813028822e-05
19651,盯住,v,5.207400420602871e-05
19658,排起,v,5.198388538965009e-05
19659,生发,v,5.198388538965009e-05
19663,放任,v,5.19744434907265e-05
19669,添置,v,5.197360915580464e-05
19672,结为,v,5.195127952419487e-05
19686,下架,v,5.1940315931432234e-05
19687,要选,v,5.1940315931432234e-05
19698,看高,v,5.1940315931432234e-05
19700,可嫁,v,5.1940315931432234e-05
19704,拍完,v,5.1940315931432234e-05
19707,运来,v,5.1940315931432234e-05
19719,领涨,v,5.1940315931432234e-05
19722,吃到,v,5.1940315931432234e-05
19723,归为,v,5.1940315931432234e-05
19727,了造,v,5.1940315931432234e-05
19729,逃票,v,5.1940315931432234e-05
19732,了下,v,5.1940315931432234e-05
19733,了头,v,5.1940315931432234e-05
19764,躲到,v,5.1940315931432234e-05
19767,掉下来,v,5.191355981598955e-05
19768,顿饭,v,5.191304915942598e-05
19771,竖立,v,5.190261571673708e-05
19780,下注,v,5.187320372868771e-05
19791,独享,v,5.183472663899214e-05
19795,夭折,v,5.181218652231425e-05
19796,伺候,v,5.181121271845607e-05
19797,杀戮,v,5.1801834639655154e-05
19801,牵涉,v,5.176335370821096e-05
19803,洗完,v,5.176335370821096e-05
19804,下跪,v,5.1762422697486195e-05
19806,掉头,v,5.171766307325378e-05
19807,设问,v,5.171329130622552e-05
19822,失掉,v,5.169503933887446e-05
19826,获救,v,5.168989194455421e-05
19829,奉献给,v,5.1676437587498115e-05
19836,摔坏,v,5.166151946500652e-05
19840,献出,v,5.165610305836654e-05
19841,装卸,v,5.165610305836654e-05
19854,公投,v,5.165311417187908e-05
19862,伴游,v,5.164491694823095e-05
19865,挂上,v,5.164491694823095e-05
19866,泛读,v,5.164491694823095e-05
19870,串讲,v,5.164491694823095e-05
19878,寻访,v,5.162757361721697e-05
19885,痛哭,v,5.156148466008193e-05
19890,搭桥,v,5.154913764809849e-05
19895,撤走,v,5.151997528069931e-05
19906,送回,v,5.147888733020281e-05
19907,搬进,v,5.1472710087878814e-05
19908,续写,v,5.1449075145043604e-05
19911,除掉,v,5.1444077765647516e-05
19913,施以,v,5.14300638238005e-05
19914,起哄,v,5.14300638238005e-05
19915,转账,v,5.14300638238005e-05
19916,敲击,v,5.14300638238005e-05
19918,自燃,v,5.1412240123142875e-05
19919,熟读,v,5.1412240123142875e-05
19925,诱使,v,5.139454818527086e-05
19927,征婚,v,5.139454818527086e-05
19929,拒签,v,5.1375212706442875e-05
19934,停靠在,v,5.1375212706442875e-05
19940,远行,v,5.136579182221729e-05
19976,怒射,v,5.1335565532422496e-05
19981,摘下,v,5.1306869300538684e-05
19983,看客,v,5.1303873135933116e-05
19985,反腐,v,5.1303873135933116e-05
19987,偏袒,v,5.1303873135933116e-05
19994,捐出,v,5.127899363748082e-05
20009,给与,v,5.123948564683679e-05
20012,优选,v,5.1205027532213504e-05
20014,推拿,v,5.119069898724624e-05
20016,制备,v,5.115451381185683e-05
20018,送检,v,5.11492084940035e-05
20020,标有,v,5.112712116101789e-05
20022,报仇,v,5.111574527063256e-05
20025,长成,v,5.1074216927361e-05
20033,召见,v,5.1058711697855723e-05
20038,进账,v,5.1050576904162273e-05
20039,自认,v,5.1050576904162273e-05
20042,相恋,v,5.1050576904162273e-05
20047,管不住,v,5.1022709406354746e-05
20048,挑逗,v,5.1022709406354746e-05
20051,困顿,v,5.1022709406354746e-05
20053,挨打,v,5.102061626168e-05
20055,吞咽,v,5.099535822168627e-05
20056,割据,v,5.0981903889212696e-05
20060,往前走,v,5.094418001554764e-05
20066,朗诵,v,5.0891755366455716e-05
20075,抚摸,v,5.0850846929657186e-05
20077,身披,v,5.084944687213071e-05
20085,暂住证,v,5.0848420936329845e-05
20090,恰逢,v,5.081920480952566e-05
20094,慰藉,v,5.0790637711071104e-05
20102,争胜,v,5.076604604067412e-05
20106,封存,v,5.076173421236769e-05
20108,放牧,v,5.0757091349855356e-05
20110,谈钱,v,5.073208921449552e-05
20122,吸食,v,5.0709803782988225e-05
20123,开建,v,5.0709803782988225e-05
20126,怂恿,v,5.0683312613426406e-05
20129,难觅,v,5.0682763906795846e-05
20132,封为,v,5.0668229271578844e-05
20137,跻身于,v,5.066136304703763e-05
20138,相仿,v,5.064858593742363e-05
20148,吓了一跳,v,5.056114678290285e-05
20154,强求,v,5.0546497135688945e-05
20160,征用,v,5.053774697296769e-05
20164,驾照,v,5.0508955288445975e-05
20172,转包,v,5.0489478126727714e-05
20176,可向,v,5.04831643954375e-05
20178,看管,v,5.048228934701432e-05
20180,联结,v,5.047707320963723e-05
20182,尽职,v,5.047456009502808e-05
20184,独居,v,5.0434212700186455e-05
20185,自备,v,5.0434212700186455e-05
20188,取经,v,5.0432347778377597e-05
20190,震慑,v,5.042912493708278e-05
20194,放不下,v,5.039844656921567e-05
20207,喷洒,v,5.032439625572772e-05
20210,眷顾,v,5.032439625572772e-05
20218,淹死,v,5.0288175480752715e-05
20237,摇曳,v,5.021818888036355e-05
20242,相配,v,5.021694163930388e-05
20243,迎娶,v,5.021694163930388e-05
20244,实证,v,5.0212360146704376e-05
20248,捐资,v,5.0179223848997805e-05
20255,扣留,v,5.0174830722362425e-05
20256,可控,v,5.017006239129089e-05
20260,鼎立,v,5.011174939413734e-05
20263,跟帖,v,5.011174939413734e-05
20264,挂载,v,5.011174939413734e-05
20266,容不得,v,5.010464016998348e-05
20268,撒尿,v,5.010464016998348e-05
20271,言谈,v,5.010464016998348e-05
20287,谒陵,v,5.005944176204269e-05
20293,晃动,v,5.0059391288857425e-05
20294,苦笑,v,5.00389921681778e-05
20308,要死,v,5.00023007993403e-05
20310,追上,v,4.9990835378360305e-05
20313,吃螃蟹,v,4.9982069734499666e-05
20316,弹劾,v,4.9981576311696615e-05
20323,硬卧,v,4.997955703048984e-05
20332,为民,v,4.997773714775428e-05
20335,戒掉,v,4.99765596211911e-05
20337,做秀,v,4.99765596211911e-05
20342,招用,v,4.99765596211911e-05
20343,停经,v,4.99765596211911e-05
20350,勘察,v,4.99188833533155e-05
20351,有赖于,v,4.991639342252499e-05
20352,妄图,v,4.991639342252499e-05
20355,代之以,v,4.989466478957245e-05
20356,散佚,v,4.989466478957245e-05
20357,憎恶,v,4.989466478957245e-05
20361,应选,v,4.987078068668997e-05
20366,报废,v,4.986768528661467e-05
20367,溢出,v,4.984783640920554e-05
20368,复辟,v,4.9844123296825236e-05
20374,负伤,v,4.9812645282395934e-05
20378,憎恨,v,4.977156028604442e-05
20379,相助,v,4.9765391988390425e-05
20382,撑起,v,4.975923681377003e-05
20388,详情请,v,4.97480710882327e-05
20390,寄出,v,4.97480710882327e-05
20395,冲到,v,4.9739381327516885e-05
20414,搏杀,v,4.971182023999239e-05
20416,痛骂,v,4.971182023999239e-05
20421,迎敌,v,4.966203434630288e-05
20429,作祟,v,4.9616646941633464e-05
20435,侦探,v,4.9581042872079434e-05
20439,扒拉,v,4.9581042872079434e-05
20440,敷衍,v,4.957226187352863e-05
20450,聊起,v,4.952549165588991e-05
20453,停运,v,4.952549165588991e-05
20457,反战,v,4.952325268801903e-05
20458,未遂,v,4.952325268801903e-05
20459,告警,v,4.952325268801903e-05
20466,跌倒,v,4.947229187293557e-05
20467,退却,v,4.944792032871842e-05
20468,跋涉,v,4.944792032871842e-05
20473,阻隔,v,4.943530134556927e-05
20474,旗舰店,v,4.943157218747713e-05
20479,送走,v,4.941133830727759e-05
